발화문,의도
나 너무 우울해.,neutral
그냥 코로나 때문에 나가지도 못하고 집에 자꾸 갇혀 있으니까 우울해.,neutral
어떤 거? 추천 해주게?,neutral
아 진짜? 재밌겠다. 그거 보면 좀 기운이 나겠지?,neutral
요새 유튜버들 뒷광고 장난 아니야! 진짜 걔네 왜 그러냐?,neutral
실망도 실망인데 그냥 지금 너무 짜증나 죽겠어! 걔네 날 속이고 있다는 거잖아!,neutral
그런 것도 있냐? 어떤 건데?,neutral
이벤트 당첨됐어!,neutral
"완전. 내가 너무 비싸가지고 못 사던 향순데, 당첨되니까 얼마나 기분 좋게요!",neutral
너무 많이 자랑해서 이제 다들 그만 좀 자랑하래.,neutral
구매한 노트북이 도착했어. 나 얼른 뜯어 봐야지.,neutral
부족해서 별로 비싼 건 못샀고 그냥 딱 150만원 짜리.,neutral
당연하지! 그런 거 확인 안하면 어떡해. 고장나면 누구 책임이야.,neutral
편집 할거지롱. 영상 편집이랑 음악 작업 할 거야.,neutral
집에 물도 안 들어왔는데 그냥 무서워 죽겠어.,neutral
내 휴가가 엉망이야!,neutral
간신히 낸 휴간데 지금 장마 때문에 가지도 못해!,neutral
나쁘진 않은데 그냥 난 좀 나가고 싶었어! 휴가를 못 간지 엄청 오래 됐으니까!,neutral
놀랬지. 난리도 아니었어.,neutral
진짜 아까 너무 놀래서 아직도 심장이 벌렁벌렁해.,neutral
나 축하해줘. 기쁜 일 있어!,neutral
주말에 나간 마라톤에서 기록 갱신했어!,neutral
"아니고. 그냥 일반인이지, 일반인.",neutral
같이 뛰는 크루가 있기는 한데 이번 대회는 그냥 혼자 나갔어.,neutral
지인이 되게 잘 될 거라고 한 번 해보라고 했거든?,neutral
그냥. 이번에 삼성 엄청 오르락 내리락 하잖아. 그래서 삼성 한 번 들어 봤지.,neutral
삼성은 어차피 오를 주식이니까 기다려 봐야겠지.,neutral
자다가 깜짝 놀랐어!,neutral
간신히 잠들었는데 하필 그 때 딱! 들었지.,neutral
어제 그거 때문에 엄청 놀래가지고 잠을 또 못 잔 거 있지.,neutral
다른 피해는 없지. 나한테 내리 친 것도 아니니까.,neutral
화장실은 청소를 해도 곰팡이가 없어지질 않아.,neutral
니 말이 맞긴 한데 그래도 너무 화가 나!,neutral
곰팡이 제거제? 그런 것도 있어?,neutral
아 진짜? 그러면 한 번 구매해 볼까?,neutral
쓰레기통에서 역겨운 냄새가 나고 있어!,neutral
쓰레기를 넣어놨는데 깜빡하고 안 버려서 그래.,neutral
나쁘지 않은데 나 집에 방향제가 없어.,neutral
짜증나. 그 새끼는 할 일이 없으면 집에나 갈 것이지! 늦게까지 결혼 못한 히스테리를 나한테 푸는 건가? 왜 항상 나한테만 그럴까?,neutral
짜증이 났으면 욕까지 하겠어! 넌 날 좀 이해해봐!,neutral
너무 많은 강남역에서 만나기로 했어.,neutral
난 애피타이저 많이 주는 집 더 좋아해.,neutral
리뷰가 좋다면 완전 대박난 집인가본데?,neutral
나 드디어 프로젝트 끝났어!,neutral
어. 한 달 간 정말 고생 많이 했는데.,neutral
친구들과 약속 했어. 만나기로.,neutral
맞아. 한동안 고생했으니 여행도 해줘야지.,neutral
나 너무 우울해.,neutral
회사가 코로나 때문에 재택근무 한대.,neutral
맞아. 밖에 나가고싶어서 죽겠어.,neutral
있으면 빨리 나한테 좀 들려 줘.,neutral
사과는 진정성이 없어.,neutral
그런 영상이 있어? 재밌을 것 같은데.,neutral
일어나 보니 우리집 주위가 다 물바다가 되어있어.,neutral
새벽에 비가 그렇게 많이 오는지도 모르고 잠만 자고 있었어.,neutral
우리 집은 괜찮아.,neutral
나 이벤트에 당첨되었어.,neutral
"유명한 인플루언서가 하는 이벤트인데, 그곳에 당첨된거야.",neutral
여러 명 뽑지도 않아,neutral
"아직 말 안했어. 향수 오면, 향수 보여주면서 자랑해야지.",neutral
휴가가 엉망이 되었어.,neutral
휴가 첫 날 부터 비가 오기 시작해.,neutral
난 영화보고싶어.,neutral
너무 좋지. 우리는 양이 적으면 화가나. 양이 푸짐해야돼.,neutral
추천해주면 우리는 고맙지. 일일이 돌아다니지 않아도 되고.,neutral
드디어 프로젝트 끝났어.,neutral
속이 다 시원해. 이제 완전히 끝났어. 쉴 수가 있어 이제.,neutral
그래 신나는 음악도 들으면서 휴식을 취해야겠어.,neutral
친구 너무 좋지. 너무 요번에 못만나서 꼭 만나야 돼.,neutral
여행 너무 가고싶은데 갈 만한 친구가 없어. 혼자 가기는 싫어.,neutral
너무 우울해.,neutral
해야 할 것 같아. 신나는 음악 듣고 기분 전환 좀 해야 되겠어.,neutral
추천해줘. 영화나 실컷 봐야겠어.,neutral
아니 요즘은 다들 왜그러지? 이해가 안가네.,neutral
투버들이 사람들을 속이며 뒷광고를 하고 있어.,neutral
정말 실망스러워. 앞으로는 더 이상 믿을 수가 없을 것 같아.,neutral
사과도 믿을 수가 없어. 또 언제 사람들을 속일지 몰라.,neutral
갇힌 것 같아.,neutral
다행히 안으로는 물이 안들어와서 괜찮아.,neutral
내 휴가가 엉망이야.,neutral
휴가를 냈는데 태풍에 장마가 겹쳐서 나갈 수가 없어.,neutral
여름 바다에 가서 수영도 하고 튜브 타고 물놀이도 할려고. 맛있는 것도 먹고.,neutral
일년만에 휴가야. 그동안 무지 바빠서 쉴 시간도 없었거든.,neutral
집에서 쉬면서 그동안 못봤던 영화나 실컷 봐야겠어.,neutral
헐 나 이벤트 당첨됐어.,neutral
너무 맘에 들어. 그동안 내가 얼마나 갖고싶었던 향수인데.,neutral
친구한테 자랑했더니 그거 비싼거라고 무지 부러워하더라.,neutral
아까 해피 산책시키다가 깜짝 놀랬어.,neutral
다행히 빨리 잡아서 다친사람들은 없었어.,neutral
아직도 진정이 안 돼 너무 무서웠어 큰일 나는 줄 알고.,neutral
축하해 줘 기분 좋은 일이 있어.,neutral
선수는 아니고 운동을 좋아해서 열심히 했던 거야.,neutral
그런 건 아니고 그냥 혼자서 열심히 연습을 하는 거야.,neutral
나 요즘 주식을 시작하는데.,neutral
삼성 증권에 들었는데 요즘 경기가 안 좋은지 자꾸 내려가고 있어.,neutral
너무 많이 내려가서 손해를 보고 있어 속상해.,neutral
상황 봐서 정 안 되면 손해를 보더라도 팔아야겠지.,neutral
나 어제 자다가 깜짝 놀랬어.,neutral
잠이 안와서 뒤척이다가 잠들었는데 천둥 번개 소리가 너무 요란해서 깼어.,neutral
무서워서 잠도 못 잤어.,neutral
다행히 다른 피해는 없었던 거 같아 밤에 무서워서 잠 못 잔 거 빼고는.,neutral
화장실은 청소를 해도 곰팡이가 없어지지 않아.,neutral
그러니까 비는 왜 그렇게 오는 거야 더 습해지게.,neutral
그게 좋겠어 안 그래도 써야지 했거든.,neutral
구매해야 되겠어 좋은 거 있으면 추천 좀 해 줘.,neutral
쓰레기 버릴 때 음식물이 섞여 들어간 것 같아.,neutral
그러니까 얼른 버려야겠어 냄새가 너무 심해.,neutral
나 냄새가 심하니까 더 깨끗이 치우다 보니까 더 힘들어 졌어.,neutral
제품에는 문제가 없는 것 같아 상품은 최고야.,neutral
음악도 듣고 쇼핑도 하고 돈 벌 거리를 찾아봐야지.,neutral
나 오늘 짭새가 몰려 있길래 구경 다녀왔어.,neutral
누군가 싸우는 지 사람들이 많아.,neutral
"그래 알았어 다음부터는 경찰이라고 할게 구경은 많이 못 했어,",neutral
비 맞을 일은 없어 건강은 아주 좋아 걱정 안 해.,neutral
"나 오늘 짭새가 몰려 있길래 궁금해서 구경 다녀 왔어,	",neutral
그런 것 같아 무서워서 못 보겠어.,neutral
나 축하해줘 기분 좋은 일이 있어.,neutral
아니요 그 정도는 아닌데요.,neutral
맞아요 사실은 별로 튀는 게 안 좋아해 가지고.,neutral
드디어 새로 산 노트북이 도착했어 뜯어 봐야지.,neutral
"네, 그래야겠어요.	",neutral
아 그런 것도 있구나 참고할게요.,neutral
아니 아까 해피랑 산책하다가 깜짝 놀랐어.,neutral
반대편에서 오던 강아지가 줄이 끊어졌어.,neutral
네 다행히 무슨 일이 안 일어났는데요.,neutral
네 다들 깜짝 놀랐어요.,neutral
네 지금은 집에서 잘 쉬고 있을 거예요.,neutral
지금은 나갈 수 없는 거 같아요.,neutral
몸은 괜찮은데 물도 아직 안 들어왔어요.,neutral
너 너무 우울해.,neutral
맞아요 집에 있으니까 움직이지도 못하고.,neutral
네 좋을 거 같아요 추천 좀 해 주시겠어요?,neutral
네 감사해요 잘 받을게요.,neutral
유튜버들이 광고를 올리는 거야.,neutral
"네, 부탁드려요 기분이 좀 그러네요.	",neutral
나 아까 해피랑 산책하다 정말 깜짝 놀랐어.,neutral
우리 반려견 해피 목줄이 갑자기 끊어져 버린 거야.,neutral
다행히 무슨 일이 생기지 않았어 지나가던 아저씨가 잡아주셨고.,neutral
주변에 사람 없었어 그러니까 괜찮았지,neutral
나 축하해 줘 기분 좋은 일 있었어.,neutral
무슨 선수처럼 기록이 좋겠어 내 예전 기록보다 많이 단축 됐다고.,neutral
당연히 같이 운동하는 사람들이 있어 이번에 대회도 같이 참가했어.,neutral
나 요즘 주식 하는데.,neutral
친구가 같이 하자고 해서 시작하게 되었어.,neutral
생명과학 분야야 코로나 때문에 요즘 핫 하잖아.,neutral
처음 구매했을 때보다 많이 빠졌어.,neutral
자고 있는데 갑자기 폭탄 터지는 소리가 나잖아.,neutral
난 실제로 들었다고 생각했는데 그게 천둥 소리였어.,neutral
놀란 건 괜찮아졌지만 또 그렇게 소리 들릴까 봐 무서워.,neutral
다행히 천둥 몇 번 치고 그만 두더라고,neutral
맞아 우리 집 화장실은 환기구가 없어.,neutral
장마철이라서 더 그런 것 같아 하루 종일 화장실 청소만 하는 기분이야.,neutral
그 생각까지는 못 했네 그런 것도 있었어?,neutral
당연히 구매해야지 좋은 제품 있으면 좀 알려 줘.,neutral
"나도 궁금해서 쫓아 갔었는데 결국엔 못 봤어,	",neutral
그런 거 같진 않고 그냥 바리케이트가 쳐져 있길래 돌아왔어.,neutral
짭새가 우리 동네 엄청 몰려 왔었어.,neutral
아휴 짭새 구경 갔다가 우산도 잃어버리고 왔어.,neutral
환절기라서 비염이 심해졌어 아침마다 괴로워.,neutral
거 봐 너도 짭새가 왜 왔는지 궁금하지? 그래서 구경 갔었어.,neutral
근처도 못 갔어 경찰 놈들이 바리케이트를  쳐 놨더라고.,neutral
난 음악 안 좋아해 하지만 한 번 들어 볼게.,neutral
어 진짜 진짜 신경 써 줘서 고마워.,neutral
쓰레기통에서 정말 역겨운 냄새가 나기 시작했어.,neutral
내가 쓰레기를 제 때 안 버려서 그래.,neutral
알았어 그런 표정 짓지 마 바로 버릴게.,neutral
방향제 냄새랑 쓰레기 냄새랑 섞이면 이상하지 않을까?,neutral
다음부터는 제때 제때 버려야 되겠어.,neutral
비싼 건 못샀어 알바비를 모아서 산 거기 때문에.,neutral
"알았어 그렇지 않아도 확인해 보려고 생각하고 있었어,",neutral
할 거 진짜 많아 영화랑 음악이랑 다운 받을 거고 그걸로 또 프로젝트를 해야 돼.,neutral
나 코로나 때문에 우울한 것 같아.,neutral
당연히 그런 보험 있으면 가입해야지.,neutral
유튜버들 뒷광고 말이야.,neutral
그거 너무 좋은 일인데?,neutral
축하해 줘 기분 좋은 일 있어.,neutral
나는 정말 놀랬어.,neutral
환기가 안 돼서 그러는 걸까?,neutral
그래 그러는 게 아무래도 좋겠지?,neutral
그게 낫겠어 정말.,neutral
이어 구매한 노트북이 왔어.,neutral
응 그건 뭐 할 수 없지 안 들리는데.,neutral
구경은 한 10분 했어.,neutral
짭새가 몰려 있길래 구경 다녀왔어.,neutral
우산은 없는데 어쩌지?,neutral
헐 나 이벤트에 당첨되었어.,neutral
내가 좋아하는 인플루언서가 진행하는 이벤트가 있었는데 거기에 당첨되었어.,neutral
당첨 선물이 내가 갖고 싶었던 향수라서 너무 마음에 들어.,neutral
주변 사람들한테 이벤트에 당첨되어서 선물 받았다고 자랑했어.,neutral
갑자기 해피 목줄이 끊어져서 해피가 막 달려 나갔어.,neutral
집에 와서 좀 쉬고 나니까 마음이 진정되었어.,neutral
단톡방에서 아는 지인이 주식을 해 보라고 추천해 줘서 시작하게 되었어.,neutral
전자 종목이 주식이 오를 거라고 해 가지고 전자 종목을 구입하게 되었어.,neutral
시간이 지나면서 주식이 떨어져서 손해를 보고 있어 속상해.,neutral
시간이 지나면 내 주식도 오르는 날이 있겠지.,neutral
나 드디어 프로젝트가 마감 됐어.,neutral
최종 발표를 맞췄으니까 이제 완전히 끝난 거야.,neutral
기분도 좋은데 신나는 음악 듣는 것 정말 좋아.,neutral
너의 말대로 시간이 되면 여행 계획 또 세워 볼게.,neutral
너의 말대로 시간이 되면 여행 계획도 세우고 올게.,neutral
강남역에서 만나기로 했는데 뭘 먹을까?,neutral
나는 친구랑 분위기 있게 양식을 먹고 싶어.,neutral
에피타이저부터 푸짐하게 주는 집 정말 좋아.,neutral
너가 추천한 곳이니까 정말 맛있을 거 같아 친구랑 같이 잘 먹고 올게.,neutral
신경 쓰고 청소를 하는데 곰팡이가 안 없어져.,neutral
장마철이라서 습기가 많아서 곰팡이가 생기니까 자꾸 신경이 쓰여.,neutral
곰팡이 제거제가 효과가 있을까?,neutral
곰팡이 제거제가 효과가 있다고 하니까 나 구매해서 사용해 볼래.,neutral
아니 요즘 다 왜 이러는 거야 이해가 안 돼.,neutral
내가 좋아하는 유튜버가 있는데 뒷광고를 했다고 사과 하는 영상을 올렸어.,neutral
사과 영상을 봤는데 사과라기 보다는 자기 변명만 하고 있어서 너무 화가 났어.,neutral
기분 전환용 영상이 어떤건데?,neutral
내 휴가가 엉망이야.,neutral
"내가 이번주부터 일주일동안 휴가 기간인데, 계속 비가 온대.",neutral
일이 너무 많고 바빠서 일년만에 받은 휴가인데 비가 와서 망했어.,neutral
휴가 기간 내내 비소식이 있으니깐 너의 말대로 해볼께.,neutral
나 축하해줘. 기분 좋은 일이 생겼어.,neutral
내가 10킬로미터 마라톤 대회에 출전했는데 예전의 내 기록을 훨씬 갱신했어.,neutral
내가 달리는 운동을 너무 좋아해서 매년 열리는 마라톤 대회에 출전하고 있어.,neutral
달리는 동안에는 너무 지치고 힘들었는데 결승선을 통과하는 순간 너무 기분이 좋았어.,neutral
함께 달리는 크루가 있어서 내가 지치고 힘들 때 큰 힘이 되어줘.,neutral
